,Ax,Ay,Az,Position
2,0.025295711064333093,0.021083223028402712,0.0036423135633190766,Standing
2,0.021199415244654646,0.0213167704612963,0.003018313385786703,Standing
2,0.01988151072962948,0.02177448575310989,0.0035608489014555497,Standing
2,0.023638523050994984,0.022845125583005027,0.003314450975462493,Standing
2,0.023287866756500526,0.024664353629655852,0.0032368419600474884,Standing
2,0.0249754609248804,0.02373113282295708,0.0030110366978399767,Standing
2,0.022443068282874474,0.026391652362709357,0.0033016933450693447,Standing
2,0.02076800789046015,0.02387095418459627,0.0029525885678424054,Standing
2,0.02474147021694873,0.02033283760688851,0.0030688997028041,Standing
2,0.01927178682793069,0.023602087596440315,0.0037642729836314054,Standing
2,0.021278626991749535,0.021846615323334238,0.003484041504338783,Standing
2,0.01994644924011755,0.02294217968765788,0.003250103527466003,Standing
2,0.025110723252077617,0.02381750237957832,0.003383418589605733,Standing
2,0.019253328615602437,0.02632506608810272,0.003783568409026337,Standing
2,0.021088633320471242,0.023216303693012558,0.003309142465529562,Standing
2,0.025286377010147153,0.021102292758266843,0.0030440618717713064,Standing
2,0.02299821272866349,0.022358307632167305,0.003419462955302225,Standing
2,0.02451303498964414,0.021825457446891343,0.0034655833325409106,Standing
2,0.01901147489468211,0.024977982140710592,0.003768541674906427,Standing
2,0.025117695145817298,0.02103325699568575,0.003370985578992868,Standing
2,0.019135054284618046,0.022661014686662102,0.003227867010686011,Standing
2,0.021556977447287996,0.02248296220691556,0.002937776268084593,Standing
2,0.021350450887275725,0.023057347994382527,0.0033293086672123145,Standing
2,0.02148833142834762,0.021999191638691778,0.0036785624040058702,Standing
2,0.021650017048512445,0.02598708660544613,0.002941495977518963,Standing
2,0.01977347294584255,0.025185179220151024,0.0028126994372725477,Standing
2,0.023035454162520133,0.023685897860270727,0.003146676861191501,Standing
2,0.024941369419199524,0.020903420447828558,0.0031315078101150813,Standing
2,0.024233103126518867,0.026263308413530338,0.003307533129378376,Standing
2,0.021190450797411216,0.023583410699099333,0.003748421141025643,Standing
2,0.02416708397767794,0.0242906885424484,0.0037125984348050146,Standing
2,0.02445947494806719,0.020164000348017054,0.003697316259919849,Standing
2,0.018963156628617747,0.022619891014112457,0.0034344317885641133,Standing
2,0.02472471509543494,0.02251782329708631,0.003678531248095311,Standing
2,0.02403290823511946,0.026310127047322857,0.0034660041898003932,Standing
2,0.021838916447883005,0.022836140926301,0.003592939056181385,Standing
2,0.021243127581665487,0.02113507530546667,0.0032506024625897135,Standing
2,0.021393438766235322,0.02029542619201858,0.002955641073740033,Standing
2,0.02186506763648941,0.0261186781812667,0.003314437870044547,Standing
2,0.02399635591997905,0.02016593934198315,0.0030789926602327326,Standing
2,0.019782612696528663,0.024053498029989392,0.003537569284359447,Standing
2,0.023693184963925376,0.026344576670560286,0.00333920641439592,Standing
2,0.023822510500382716,0.022410234447543104,0.003044930766977259,Standing
2,0.024739089495974916,0.02065981808026716,0.0030634842265899105,Standing
2,0.020370611984444485,0.020850191498820978,0.0028635920389259977,Standing
2,0.020733922354514364,0.020244057613707254,0.003747288453038269,Standing
2,0.024618814402295904,0.023560003415445212,0.003497944288052467,Standing
2,0.022504593927839666,0.021595824009278446,0.0034064954601520834,Standing
2,0.024173562336122993,0.025551628421070872,0.0034402740166283967,Standing
2,0.02506105204181339,0.021613491028718353,0.003167706863444141,Standing
2,0.025080921385340186,0.02431090160568221,0.0035233781233069555,Standing
2,0.01907695056754938,0.02335885499966969,0.003426031744141833,Standing
2,0.019844438347766197,0.024979483687405383,0.0031367287183313424,Standing
2,0.023123000580775033,0.023179463133040257,0.0037388132647171355,Standing
2,0.019483519568430654,0.023526461113500097,0.0028521087488886446,Standing
2,0.020013299487155158,0.02574706518654082,0.0033440899052555343,Standing
2,0.01925266464049688,0.022890593389255073,0.0033983757807551944,Standing
2,0.020788018403523567,0.023559648640276994,0.003785835485908688,Standing
2,0.024087463213236668,0.020728668904996278,0.0032242439655770796,Standing
2,0.018896680751440936,0.023766938495004608,0.003116116726924144,Standing
2,0.02387911374785256,0.024352138483036766,0.0032356921029481583,Standing
2,0.01959130648280279,0.021463571269433143,0.0032562426294152286,Standing
2,0.018967441256754276,0.02189387557798518,0.0034847487052298894,Standing
2,0.024040861465573913,0.026028472609008743,0.0029827436112251663,Standing
2,0.018775216812290017,0.02294008747221015,0.0033515829004205243,Standing
2,0.02302275288644194,0.02250542197122641,0.003721270887372712,Standing
2,0.01944677411668416,0.02015193355729355,0.0032893723083016906,Standing
2,0.020271137128529813,0.02644437356770398,0.003421430723246807,Standing
2,0.02402017271273986,0.023798392123222507,0.0034477135116587677,Standing
2,0.019829335254526397,0.022039976974223077,0.0029747332991063393,Standing
2,0.02483953570681306,0.019768382962123833,0.002932414523694541,Standing
2,0.02016835063091409,0.025672995976844484,0.0028272816767047353,Standing
2,0.020115411212064848,0.021995255556518937,0.0030667096719697025,Standing
2,0.025294625198049685,0.024860808982300794,0.003439226706358407,Standing
2,0.020299972034085127,0.020437970605764588,0.0032494441379760253,Standing
2,0.024957266179408594,0.026107816178841958,0.0029925642514376915,Standing
2,0.024843452899909354,0.025745005864051408,0.0036661738895391095,Standing
2,0.023637429633911907,0.01987920977598752,0.0032631717687604017,Standing
2,0.02170079832486678,0.023272013045682237,0.0035470215037550204,Standing
2,0.024766952320992814,0.022614808935567332,0.003374594088463407,Standing
2,0.021923657306660106,0.022349362233738988,0.0035684909091251668,Standing
2,0.024507502792405596,0.026390944787997465,0.0037649286627413916,Standing
2,0.021917416196068764,0.02234735376939793,0.0028581525789858403,Standing
2,0.02225768770329916,0.024191039120919695,0.0035735992056831764,Standing
2,0.024516297748047165,0.025605171390337213,0.003097348608887542,Standing
2,0.01876185159397146,0.01975736927657196,0.003638656413673878,Standing
2,0.021399172272301113,0.024869049136265958,0.0032334541938825773,Standing
2,0.020212592867495018,0.02294707509866548,0.002849965541445747,Standing
2,0.02316959731986096,0.026212649472475827,0.002887212464520756,Standing
2,0.021849116579315608,0.020556256831618727,0.003331471751715185,Standing
2,0.021709003732036984,0.02572148864634976,0.0037759120838377594,Standing
2,0.025159527065760454,0.0197633130462257,0.0034911108414186986,Standing
2,0.021513698284380937,0.020458932903121955,0.0029277005492711113,Standing
2,0.019756748100563496,0.02379677471485548,0.003498657866971486,Standing
2,0.023199989645694318,0.026080022521526552,0.003219111636746571,Standing
2,0.02022156048830235,0.0201467419065662,0.0035999746009549613,Standing
2,0.022011148245211488,0.02624632808378779,0.0031895147600376796,Standing
2,0.019250609704396352,0.019751191716097512,0.0035873245623144283,Standing
2,0.021357210309419727,0.022097483481484163,0.0031068508707105336,Standing
2,0.022264443111496026,0.02333149562672572,0.003061059190284996,Standing
2,0.0217849429598778,0.026408512772994976,0.003511678204552953,Standing
2,0.02320442695679968,0.023303821369035565,0.0028067474321958955,Standing
2,0.024356922730010236,0.023467946767710992,0.0036934635948029917,Standing
2,0.01943097107060724,0.02500671877910372,0.002967564956749712,Standing
2,0.02016801176058634,0.024694176295059333,0.0028260525600390003,Standing
2,0.022550288451553182,0.025052202608941344,0.0033820223777852663,Standing
2,0.021329437862613577,0.025986193074679878,0.002813916724509526,Standing
2,0.02140431566964744,0.01983111861933093,0.0032824434915356146,Standing
2,0.019428640463739728,0.025172349746496583,0.0028671518261112108,Standing
2,0.019271440410988324,0.020329410347443483,0.0032476597593506713,Standing
2,0.02264343946089617,0.023526936360361815,0.002959087889637824,Standing
2,0.024052488249962502,0.021353784631426297,0.003059985704399716,Standing
2,0.02262626732133321,0.0253764578342063,0.002940156180956751,Standing
2,0.024483320908324606,0.021784232308194745,0.0033740640530405363,Standing
2,0.020593471264337356,0.024740985806021687,0.003152407334211556,Standing
2,0.020879994996088263,0.020467975588374834,0.002965543295822392,Standing
2,0.02063937792248144,0.021185115315290125,0.003018946414149917,Standing
2,0.023743781202968644,0.022906026607406992,0.0028124398808098043,Standing
2,0.022342527786013353,0.026064381883406644,0.0032126649914615184,Standing
2,0.023521668165209533,0.02469188153677344,0.003282563168817852,Standing
2,0.023749928944794763,0.024836814702536743,0.0036790885381187788,Standing
2,0.019525926315264484,0.024654631701984935,0.003160318504049486,Standing
2,0.02025466345143183,0.02629278932717839,0.002883870440027916,Standing
2,0.022613591623684846,0.019788758174550444,0.003429792400879885,Standing
2,0.023545810982721304,0.02143033153459256,0.0037872907738044246,Standing
2,0.024004253763187263,0.0263680006278364,0.0036338899015961918,Standing
2,0.01878285904824154,0.022529880343404907,0.0028109296362608593,Standing
2,0.023577758190197425,0.020355471857973338,0.003300065154088887,Standing
2,0.02214650749628141,0.024849840123961842,0.0028919016038425134,Standing
2,0.020683552158062554,0.019786945374711075,0.002890875711800785,Standing
2,0.02426315692416968,0.02221471419896218,0.003407381793637565,Standing
2,0.023084461080515855,0.0240180185582079,0.0032916408176381024,Standing
2,0.02517814638482317,0.01994255870908236,0.003118119978199365,Standing
2,0.021188839640215548,0.020542444492129275,0.003707286095807869,Standing
2,0.02475959865005683,0.02317575773464575,0.0030249997002839654,Standing
2,0.024147358212769858,0.020143109799031004,0.0037601308173989137,Standing
2,0.019194463264149777,0.021026949653425036,0.0028815793411554264,Standing
2,0.020068590942040113,0.021421601534191387,0.003285709174310748,Standing
2,0.024317443654340454,0.023661867579182885,0.002850073461228426,Standing
2,0.025031685499869054,0.02484299265325204,0.0028637270438512524,Standing
2,0.019244118564635846,0.019674264516741112,0.0028761389258496798,Standing
2,0.01935968094741859,0.025033057898556102,0.0033287102331566814,Standing
2,0.019955707803580372,0.02203732980911233,0.0028728700909555526,Standing
2,0.018772872410397927,0.023167560256250698,0.00333520020242781,Standing
2,0.02496306186544744,0.021264169884629206,0.0035129220074286904,Standing
2,0.022185181634273732,0.01962763390546619,0.003362610994656964,Standing
2,0.020616447435699348,0.024220626397685203,0.0034965991227879738,Standing
2,0.019117015172205983,0.02466662870579683,0.0030271778167464277,Standing
2,0.024768987472712955,0.021740181307124844,0.002985359633617441,Standing
2,0.019721046991230624,0.02233862271703453,0.002859029896435729,Standing
2,0.024090479621935203,0.023747203053619017,0.0032907254360939136,Standing
2,0.023031669519194286,0.021115986829986326,0.003630511482738917,Standing
2,0.01892642345895521,0.025427114687075425,0.0034962511654057287,Standing
2,0.022038652146957098,0.02327101333794457,0.003483727220488532,Standing
2,0.021212858131629143,0.0222540502347126,0.0029858396767081775,Standing
2,0.02101956865810863,0.026362150137100037,0.0031978861449825395,Standing
2,0.019404974888902908,0.019744774098950434,0.0029188639633584215,Standing
2,0.02218178590125261,0.023547326199258815,0.0036360140627911867,Standing
2,0.024437507213015332,0.020819801057013223,0.0035827261029913286,Standing
2,0.023403190958239048,0.019741696837800218,0.0030330758871270126,Standing
2,0.024646408871575667,0.02628524359415728,0.0037074524188915915,Standing
2,0.02436923105236166,0.025106905408617746,0.003224798754530665,Standing
2,0.022938953507387987,0.02325505306345189,0.0036709552130391315,Standing
2,0.019527975417536182,0.026263556245796363,0.0033493922716295622,Standing
2,0.024151406932360748,0.02626648415034861,0.0036644305752528473,Standing
2,0.024061675684161777,0.02347756504341376,0.003020637083222333,Standing
2,0.020847548795488138,0.025196605120543423,0.0033853861107822946,Standing
2,0.02111204826434151,0.02244574203962641,0.003463860813658094,Standing
2,0.02281450347727682,0.024266814997378403,0.002927598583895121,Standing
2,0.021478508222939344,0.025281165947737085,0.0036438386585236505,Standing
2,0.02294000710978827,0.02602699057915051,0.003409169227158424,Standing
2,0.02161520869574002,0.026367432953394953,0.003301791057178765,Standing
2,0.022487006737601314,0.02080822897420458,0.0030497092606791296,Standing
2,0.022260346939416205,0.021434435798570493,0.0032047756007637478,Standing
2,0.018808614286554646,0.021610778830442212,0.0037568450812807976,Standing
2,0.022632538840824546,0.023735212441010213,0.003647298141134289,Standing
2,0.020359280359575765,0.026175006332061164,0.0034659153298350954,Standing
2,0.020452264139831415,0.021130131588665352,0.002859066779949346,Standing
2,0.02333763054932879,0.023391167761136783,0.0031291906138172488,Standing
2,0.02276422463606617,0.021142688784057416,0.0029459682266820796,Standing
2,0.01964024930236136,0.024514864323888427,0.003158324182459775,Standing
2,0.02491874917488136,0.026302660662926615,0.0034079403918729394,Standing
2,0.021156119359573282,0.021327645057857735,0.0033779551354905352,Standing
2,0.023411816880949017,0.02500901344657081,0.0033439682409288074,Standing
2,0.019792849665871203,0.022784745538704635,0.0030518595333568397,Standing
2,0.024060714054999353,0.02015589708501291,0.0028646148951254106,Standing
2,0.021484818679470323,0.020469373512910727,0.003624438169156277,Standing
2,0.019690768420254953,0.02267270789228757,0.003475281534171317,Standing
2,0.01871351998736863,0.02391436799822875,0.0028190456619414227,Standing
2,0.02236674067823367,0.021460823932582626,0.0029571121033856625,Standing
2,0.020269511328514258,0.021918805027125,0.003068682780960688,Standing
2,0.022928568667764583,0.020913257526981675,0.00335061780931372,Standing
2,0.019285735044921544,0.025970266044297804,0.0033655451164163607,Standing
2,0.021694673963704777,0.024456679933961528,0.0035463430701588175,Standing
2,0.020761290278991068,0.02432130496743432,0.0030379565673157253,Standing
2,0.019270969172340054,0.019820022447031387,0.003040661549734923,Standing
2,0.022501897061140166,0.02408046503876117,0.0029560856539281788,Standing
2,0.02280368678846446,0.02598623401873561,0.003035847354232661,Standing
2,0.019133534768046644,0.025958563972479604,0.003545893958209999,Standing
2,0.0237650050368496,0.02097835329175869,0.0029019499492729515,Standing
2,0.02000334007778436,0.02114679742017296,0.00283932728084773,Standing
2,0.023753001293164912,0.02591578770549114,0.0029736131628304943,Standing
2,0.024338113952292927,0.025475797523561307,0.003193234946137017,Standing
2,0.019333307608433305,0.020268623119629743,0.0028837220719056486,Standing
2,0.019117903562895538,0.021542776013501182,0.0035973345024910407,Standing
2,0.020968300914443735,0.025305587255265515,0.0035230612434644826,Standing
2,0.02112040029589711,0.0241048318114672,0.0037577238202802497,Standing
2,0.019108382841193636,0.022567290196730063,0.003169276832933257,Standing
2,0.023071289256353694,0.02550078006532423,0.0030515882162401964,Standing
2,0.019070706705506736,0.019800619045402666,0.00328057149047054,Standing
2,0.021390160694975298,0.02138272787774206,0.003584926610739969,Standing
2,0.01989611673977791,0.02108724072870972,0.003052233425285638,Standing
2,0.019166099183470477,0.02409195080972377,0.002948601457201778,Standing
2,0.0244505614136419,0.02218492514263195,0.0036690278232953135,Standing
2,0.022544792362800836,0.025817302657096988,0.003328988977744228,Standing
2,0.019582032356216673,0.02177832638854905,0.003036953587041164,Standing
2,0.019215124899963146,0.021628405460210828,0.0030872074694316253,Standing
2,0.020580418216432396,0.024002678948309864,0.0030197969963499166,Standing
2,0.025103685394970463,0.025429348668081175,0.003781786941368359,Standing
2,0.023984308375461512,0.025273836201236313,0.003513928667181867,Standing
2,0.02063594286724609,0.025036886335021696,0.0030929154042923265,Standing
2,0.0196942002206861,0.02030033025344383,0.0034401932393741843,Standing
2,0.019966314390025074,0.022587334097173756,0.0031399188212441658,Standing
2,0.01987685833308138,0.02218679244647687,0.0037608044115829205,Standing
2,0.019720300954248565,0.02561379755668552,0.0036058990334954725,Standing
2,0.01969836985376694,0.025176388933330174,0.0031283381489553767,Standing
2,0.018717364374359825,0.02133213749615996,0.003252776188674128,Standing
2,0.0225946933821411,0.020665375272977477,0.003637653908782822,Standing
2,0.0218516637464483,0.021600690407302826,0.0036142226085001143,Standing
2,0.02056269517630762,0.02574331544970369,0.0035030279733691463,Standing
2,0.024213458077108223,0.02151875030630784,0.003330423661333303,Standing
2,0.019644917308172354,0.021898642673437465,0.003267897169043725,Standing
2,0.022454807014150563,0.01955938635166843,0.003627525585303395,Standing
2,0.020327256420219455,0.022982353660073458,0.003369644280011828,Standing
2,0.019709917179918525,0.02142817348412101,0.0033586299260696117,Standing
2,0.0224708084485725,0.025241296254359714,0.0035693298118822455,Standing
2,0.024504409615656718,0.02375028857396401,0.0032458687563841977,Standing
2,0.02388977134224271,0.023824397908933398,0.003085736255367908,Standing
2,0.02000499732430398,0.019787683196989155,0.0035560657022077453,Standing
2,0.024052506102287576,0.022827301412665285,0.0028399098996741445,Standing
2,0.01919225125607811,0.01996787369847862,0.0037289050650742843,Standing
2,0.019580799550095868,0.023056524177928122,0.002809358574326004,Standing
2,0.02467886374947672,0.02248713048892868,0.0037371365298394087,Standing
2,0.02210430523932505,0.02491832236357634,0.0032967203607870356,Standing
2,0.022096811486151457,0.02556133782553366,0.0031908876690247066,Standing
2,0.022935942841971337,0.024969624416767658,0.0033317182967416517,Standing
2,0.024532004274400387,0.021523850346760506,0.0031878123662803606,Standing
2,0.024954076188111945,0.025299585102182397,0.0034098613211715322,Standing
2,0.023006666687864594,0.024396414804906376,0.0032930652857963176,Standing
2,0.020659566987562335,0.022092397960323314,0.0036304454490174646,Standing
2,0.02243031159642488,0.01975206294739932,0.0029998487388627026,Standing
2,0.021291642598664503,0.026407827326005818,0.0030367569850172373,Standing
2,0.02050143621788091,0.02276661243289388,0.0029669721078576547,Standing
2,0.022764667206186247,0.024013175875451837,0.003531170538807777,Standing
2,0.024573970180038936,0.02324171617476159,0.0033421434379884906,Standing
2,0.024705945059797507,0.024648670128777854,0.003134641443076361,Standing
2,0.025017511781034563,0.019972584631016588,0.00354201800746776,Standing
2,0.024291558151154385,0.024848760800938834,0.0034120659385599504,Standing
2,0.024926928102160035,0.02205156323219224,0.0032416007518312052,Standing
2,0.020455813415279606,0.026122378091946116,0.0035372876235106655,Standing
2,0.024590780524562345,0.021189374217884187,0.002915549246169478,Standing
2,0.018834209374083193,0.02464586562103265,0.00283938445694914,Standing
2,0.024567804905580654,0.01970837012106848,0.003331600128766136,Standing
2,0.02242598372228165,0.02393703663515529,0.0031544601306479317,Standing
2,0.01957630616282309,0.02560139669957008,0.003185939461440336,Standing
2,0.020596991200255117,0.024602941107914462,0.0030069835862115285,Standing
2,0.020478592352371445,0.02597857878588886,0.0028823582741242014,Standing
2,0.02061566304597226,0.022671348605579306,0.002949444161667868,Standing
2,0.019383685972371813,0.026191717952204343,0.002977327066389137,Standing
2,0.02063562537954544,0.025560886629340147,0.003547555633708187,Standing
2,0.024435765981732,0.021388233859031186,0.0028643109292807024,Standing
2,0.0230287159801181,0.02617656406827511,0.002813462346064625,Standing
2,0.02178050258518667,0.024876280795003272,0.0028460526834943834,Standing
2,0.02006355835320142,0.020075556621451215,0.003175918529260715,Standing
2,0.022063751735684527,0.024019237618932664,0.0037161235053819446,Standing
2,0.024914588981138474,0.023218520836247657,0.0035415635383516,Standing
2,0.020668697990940784,0.021115566591160564,0.002933142283191539,Standing
2,0.020370959776749648,0.024170716794794572,0.0034016154398325434,Standing
2,0.02383775699399471,0.0257476189424844,0.0036919942822764657,Standing
2,0.019774878667881364,0.020119110038372703,0.003673257582874577,Standing
2,0.02270085713977675,0.02451708766472068,0.0037447616432622235,Standing
2,0.02094990786133658,0.02454523664562643,0.003782903672950751,Standing
2,0.024583845813739593,0.021935015471154576,0.0033207712583270045,Standing
2,0.021715535018779774,0.02380947507995257,0.0032633199151404276,Standing
2,0.022125824859746398,0.025799591006006036,0.0034940637313664287,Standing
2,0.01935129651853064,0.024472172591031276,0.0033052875893401167,Standing
2,0.019415735420302584,0.02349919551499966,0.0036756742017442037,Standing
2,0.022627621695691106,0.023428180762487958,0.0028084194818771436,Standing
2,0.01951522311705224,0.02625458733702663,0.0034268125478555123,Standing
2,0.018917349719980728,0.020983335867679653,0.00371248588676308,Standing
2,0.02033988103966349,0.025158003501409256,0.00306773336358038,Standing
2,0.02143349803180124,0.024620278576389747,0.0030921024934576578,Standing
2,0.019751326618615627,0.026341407590430042,0.003069202493637345,Standing
2,0.023780744562203197,0.02036774223284467,0.0036878593990319264,Standing
2,0.02191108112063119,0.020329354176488477,0.0033119675744465045,Standing
2,0.02303657117430438,0.02100120002024311,0.0032801992646803815,Standing
2,0.022387263210841824,0.025465633860359528,0.0035567200392507574,Standing
2,0.018965018854073458,0.026418707964741182,0.0029384785712063544,Standing
2,0.023623624976206008,0.020657469315675234,0.0030319934103288848,Standing
2,0.021420947226329087,0.020396859928572555,0.003733319867237747,Standing
2,0.025075330634684735,0.024629642644684674,0.0032123963916898413,Standing
2,0.021368165878010558,0.026045887596327852,0.0035404067471372824,Standing
2,0.019589530146685536,0.02000377096689671,0.0029058829375698206,Standing
2,0.019413379132242108,0.022659171548650475,0.0033668638844617294,Standing
2,0.02061567969697047,0.020970473594147766,0.0033122518977839674,Standing
2,0.02119153892759641,0.02197190938129112,0.0032054892939551573,Standing
2,0.022307429453956744,0.024443708771103186,0.003202078948110866,Standing
2,0.021643279850119743,0.02313425231591932,0.0032204330523479276,Standing
2,0.02308809353199257,0.023241281871342914,0.00361652313428863,Standing
2,0.020742310647887393,0.021356862385734608,0.0028891162192379058,Standing
2,0.021723394793426276,0.024045878776276206,0.0029697650891353376,Standing
2,0.021716820776193514,0.022588613483558895,0.0028509729713835745,Standing
2,0.020400516555298617,0.021509522082667442,0.003158401560690774,Standing
2,0.021307658365008232,0.022968769052736242,0.003543956380031857,Standing
2,0.021277495322622512,0.02186695977766463,0.002821740868654735,Standing
2,0.01882028486844655,0.022708360523466073,0.0033556605906831776,Standing
2,0.020293308167309378,0.02107393334310185,0.003633219823043925,Standing
2,0.021421487162132533,0.022377089919877604,0.003618669315440901,Standing
2,0.022747482930068983,0.021783104855869873,0.0031387782819931437,Standing
2,0.022586619021830918,0.021252289314822148,0.003618120841745173,Standing
2,0.02504774323554125,0.02343346223387008,0.0037763795313132515,Standing
2,0.02110940352118132,0.0200221412604655,0.0036598175566423434,Standing
2,0.024991261705816094,0.02118166912175813,0.003297245000544176,Standing
2,0.023572382098298324,0.022634346575102892,0.003487214047167382,Standing
2,0.023972750011499754,0.021596473559620744,0.0030693571755761964,Standing
2,0.01885758470390222,0.02273292532241636,0.0037393004087636662,Standing
2,0.022890521308507945,0.02216038750863363,0.002893930377523406,Standing
2,0.022013885908202878,0.01994055593080757,0.002913492721573111,Standing
2,0.01933557505575433,0.025760057776009666,0.0030239462124297223,Standing
2,0.02145162824709648,0.025430713702710953,0.003465627113108097,Standing
2,0.01950267664504391,0.025841162576777033,0.00297600436176763,Standing
2,0.023877092779980583,0.023438254777655414,0.003559062942806204,Standing
2,0.022414995705821943,0.02093132865920809,0.003566678968192438,Standing
2,0.02159206460696763,0.02615750617841547,0.003598180375089854,Standing
2,0.019984066081097745,0.026087275621219132,0.002940997596276907,Standing
2,0.020592981506075744,0.021169296645428035,0.003107652186345701,Standing
2,0.021342754936246357,0.0237733895569067,0.003575791549013785,Standing
2,0.023421216742863012,0.02231876127862278,0.003638341158541575,Standing
2,0.022668461048144788,0.026045520440304757,0.0032874319170487884,Standing
2,0.022664369279994993,0.021925370881916158,0.003150892915254157,Standing
2,0.02503716215246091,0.020731656638117414,0.0031839279026029776,Standing
2,0.02367143855144642,0.02156375716186564,0.003686343044174562,Standing
2,0.02132529348137526,0.024929672774734974,0.0036358127824998097,Standing
2,0.020987799576429995,0.024743528695837836,0.0036017662651635527,Standing
2,0.02368455372997581,0.02486609105134066,0.0030928424828817304,Standing
2,0.022878396493908125,0.024268358639061377,0.00298431710690013,Standing
2,0.019298848739636554,0.021927364906915287,0.002984424082050682,Standing
2,0.020315853386843566,0.026407648442220034,0.0029589669203501337,Standing
2,0.022537332524233795,0.025759346244344873,0.0037031022202708925,Standing
2,0.02097563549126385,0.024444499806348066,0.0032678433211819086,Standing
2,0.01882111868904959,0.026351368888938555,0.002968788400505225,Standing
2,0.02323833993381939,0.02532877270429874,0.0029301518358355264,Standing
2,0.020023468907428902,0.020947994079280267,0.0034775525581934867,Standing
2,0.02403149573473666,0.02372895071333729,0.0033974533753868296,Standing
2,0.021074405921868183,0.020656797174879726,0.0034077707496633944,Standing
2,0.01906938147637883,0.026355673415543606,0.0033707401046088876,Standing
2,0.022400298055043955,0.019779438325282308,0.0030244976236211336,Standing
2,0.01909348052788585,0.02395484531413963,0.003574037816936778,Standing
2,0.024729291880440703,0.022419369807432296,0.003420662709815804,Standing
2,0.01935661909957074,0.02190972715497626,0.003015342980805432,Standing
2,0.022494888850524742,0.025731161854389707,0.0035461767586937006,Standing
2,0.02116295261536254,0.0199304466306027,0.0028518511233855868,Standing
2,0.020177063479066726,0.02321394745357064,0.003235698481931477,Standing
2,0.02338968926427359,0.023370726165149725,0.0034158355724936973,Standing
2,0.018867826935976908,0.02016089195185175,0.0037163810967444874,Standing
2,0.01932454899061101,0.026258061406013968,0.0035269900776193487,Standing
2,0.02029843599634133,0.01957276818583646,0.0031933743153215533,Standing
2,0.019626442623580532,0.02011791499606734,0.003181658300087091,Standing
2,0.02524985031273887,0.023510108120894897,0.0033106187935117944,Standing
2,0.02329923400892858,0.020893869314433447,0.0037813722474033316,Standing
2,0.020263425347411476,0.023474910128840495,0.0036290644280621708,Standing
2,0.02159777015347594,0.024163876875745758,0.0036055728357975683,Standing
2,0.02518179291695088,0.022460211559216466,0.0033998009476059426,Standing
2,0.020262136218059657,0.023303234388665234,0.003444678681711871,Standing
2,0.019504066946718395,0.023318877331024026,0.0037859435411902185,Standing
2,0.018778733404135908,0.021054385118194976,0.003594720281325787,Standing
2,0.021605898521203305,0.02562213917189149,0.0036092732365212,Standing
2,0.025055281900196676,0.023087149984778094,0.0029330207629377123,Standing
2,0.020952651731767344,0.02028415866921525,0.0034495639923550286,Standing
2,0.019181759122280814,0.025177192808750037,0.0033628016907444143,Standing
2,0.023295719955735622,0.024536595467804075,0.0028263961385690704,Standing
2,0.02161330382525402,0.021700099871780707,0.0031081839541599768,Standing
2,0.02046796741235307,0.026065099943514147,0.003282002742360105,Standing
2,0.02490658663075292,0.025995425594724834,0.0032915491965199903,Standing
2,0.020160149218733044,0.02425865623190375,0.0037169332233508144,Standing
2,0.018702878172689855,0.025298675064192908,0.0028364984788381443,Standing
2,0.02375963382473306,0.02124359531140521,0.0035035415165252637,Standing
2,0.023395773676657343,0.022687344322827204,0.00334722160854806,Standing
2,0.021578032972064662,0.02577841152411015,0.003603244545186224,Standing
2,0.021341872486603453,0.02243601140211533,0.003048237803940108,Standing
2,0.02308626931156701,0.021476927108705975,0.0036870236740612337,Standing
2,0.022009904161357972,0.020351935499164087,0.0030661370203431994,Standing
2,0.02036427041787316,0.026031025989465512,0.0036919210928882005,Standing
2,0.02452860705407629,0.023513464381071793,0.003750490831221447,Standing
2,0.02356291435627285,0.020388221488323477,0.0033473750260616724,Standing
2,0.01901824808529951,0.02426354951357474,0.003673556317076301,Standing
2,0.02061294969745156,0.025666696012279687,0.003016864708731686,Standing
2,0.024458020776243015,0.023483033262814063,0.0035522127238541575,Standing
2,0.023327261057631332,0.023012236554170434,0.0028984015543763626,Standing
2,0.021949780578681754,0.024399074528439004,0.0028112272461188205,Standing
2,0.022929560140058,0.020846887810107084,0.0037497077022435443,Standing
2,0.021950602478872507,0.02103334099237774,0.0033639088245258912,Standing
2,0.020028895245866637,0.024011496385007425,0.003185981592076435,Standing
2,0.022376570343780818,0.026428339425272177,0.0035944700708692703,Standing
2,0.01975079395383752,0.021807024969581,0.00370931685997032,Standing
2,0.021051274516273758,0.02107316261323548,0.0036017275673239126,Standing
2,0.024703111187103444,0.025185806736882643,0.0037011458857462045,Standing
2,0.02348960953159684,0.026230113535899678,0.003224093091460034,Standing
2,0.022552119904331494,0.02376605892052598,0.003525735978939503,Standing
2,0.01900396553905572,0.024270564633347622,0.003438458691710947,Standing
2,0.01924917415485849,0.023082938693180753,0.0031496799320039175,Standing
2,0.020287209493081465,0.0201728317629707,0.002895001013197587,Standing
2,0.021489798055830907,0.026166246084199415,0.0037337999824130583,Standing
2,0.020361313697666184,0.024206021891179774,0.003683802311338209,Standing
2,0.022026258182598277,0.02324514533598121,0.00295712860074628,Standing
2,0.018943857851419117,0.020748167402486896,0.0028348240891733416,Standing
